"","indicator_name","respondant_name","indicator_num","measure","value","cert_val_funct","vf.sentance","weight","cert_weight","sheet_name","weight.name","ind.axis.title"
"132","Anthropogenic damage","Saul H",14,10,15,"3","I feel that even a small percentage of the kinds of damage sdicussed will have a signficant impact on conditon - 5% is a lot of woodland, maybe needs qa finer grain to draw out an intermediate category 2-5%?",66.6666666666667,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"133","Anthropogenic damage","Saul H",14,15,0,"3","I feel that even a small percentage of the kinds of damage sdicussed will have a signficant impact on conditon - 5% is a lot of woodland, maybe needs qa finer grain to draw out an intermediate category 2-5%?",66.6666666666667,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"134","Anthropogenic damage","Saul H",14,20,0,"3","I feel that even a small percentage of the kinds of damage sdicussed will have a signficant impact on conditon - 5% is a lot of woodland, maybe needs qa finer grain to draw out an intermediate category 2-5%?",66.6666666666667,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"135","Anthropogenic damage","Saul H",14,50,0,"3","I feel that even a small percentage of the kinds of damage sdicussed will have a signficant impact on conditon - 5% is a lot of woodland, maybe needs qa finer grain to draw out an intermediate category 2-5%?",66.6666666666667,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"136","Anthropogenic damage","Saul H",14,100,0,"3","I feel that even a small percentage of the kinds of damage sdicussed will have a signficant impact on conditon - 5% is a lot of woodland, maybe needs qa finer grain to draw out an intermediate category 2-5%?",66.6666666666667,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"137","Anthropogenic damage","Martin Hu",14,50,3,"3","Damage is damage and the less the better. Condition probably drops off very quickly with % area damaged but it does depnd on the intensity of that damage. A low level of damage across the whole site might not be as bad as severe damage across 25% of the site.",80,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"138","Anthropogenic damage","Dave Bo",14,0,100,"5","Strongly links to overall condition. Issue for the WT in that it will highlight the increasing negative impact from visitors. And their dogs.",100,5,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"139","Anthropogenic damage","Iain Mo",14,0,100,NA,"Depending on the cause of damage, impacts could be significant even if only a small proportion of the wood is affected - then with a correlative relationship after an initial hike",50,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"140","Anthropogenic damage","Daniel Ai",14,0,100,"5","The higher the percentage of woodland with anthropogenic damage the worse the woodland condition",30,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"141","Anthropogenic damage","Daniel Ai",14,20,40,"5","The higher the percentage of woodland with anthropogenic damage the worse the woodland condition",30,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"142","Anthropogenic damage","Daniel Ai",14,40,15,"5","The higher the percentage of woodland with anthropogenic damage the worse the woodland condition",30,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"143","Anthropogenic damage","Hannah Pa",14,0,100,NA,"The more area impacted by human-caused damage present the poorer the woodland condition",57.1428571428571,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"144","Anthropogenic damage","Hannah Pa",14,25,75,NA,"The more area impacted by human-caused damage present the poorer the woodland condition",57.1428571428571,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"145","Anthropogenic damage","Hannah Pa",14,50,50,NA,"The more area impacted by human-caused damage present the poorer the woodland condition",57.1428571428571,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"146","Anthropogenic damage","Hannah Pa",14,75,25,NA,"The more area impacted by human-caused damage present the poorer the woodland condition",57.1428571428571,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"147","Anthropogenic damage","Hannah Pa",14,100,0,NA,"The more area impacted by human-caused damage present the poorer the woodland condition",57.1428571428571,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"148","Anthropogenic damage","Lou Ha",14,0,100,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"149","Anthropogenic damage","Lou Ha",14,10,99,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"150","Anthropogenic damage","Lou Ha",14,20,40,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"151","Anthropogenic damage","Lou Ha",14,40,10,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"152","Anthropogenic damage","Lou Ha",14,60,10,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"153","Anthropogenic damage","Lou Ha",14,61,0,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"154","Anthropogenic damage","Lou Ha",14,100,0,"1",NA,70,3,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"155","Anthropogenic damage","Alasdair Fi",14,0,100,NA,"Woodlands which are heavily impacted by diffuse pollution lack the species diversity of those that have lower impacts or which are free of impacts. The function of many processes is also affected. The woodland edge may be impacted more, so the size of the wood and length of the edge may be important. Surrounding land use needs to be considered. Degree of impact is hard to assess, as with any assessment of what is missing.",75,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"156","Anthropogenic damage","Alasdair Fi",14,25,75,NA,"Woodlands which are heavily impacted by diffuse pollution lack the species diversity of those that have lower impacts or which are free of impacts. The function of many processes is also affected. The woodland edge may be impacted more, so the size of the wood and length of the edge may be important. Surrounding land use needs to be considered. Degree of impact is hard to assess, as with any assessment of what is missing.",75,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"157","Anthropogenic damage","Alasdair Fi",14,50,50,NA,"Woodlands which are heavily impacted by diffuse pollution lack the species diversity of those that have lower impacts or which are free of impacts. The function of many processes is also affected. The woodland edge may be impacted more, so the size of the wood and length of the edge may be important. Surrounding land use needs to be considered. Degree of impact is hard to assess, as with any assessment of what is missing.",75,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"158","Anthropogenic damage","Alasdair Fi",14,75,25,NA,"Woodlands which are heavily impacted by diffuse pollution lack the species diversity of those that have lower impacts or which are free of impacts. The function of many processes is also affected. The woodland edge may be impacted more, so the size of the wood and length of the edge may be important. Surrounding land use needs to be considered. Degree of impact is hard to assess, as with any assessment of what is missing.",75,NA,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"159","Anthropogenic damage","Peter Lo",14,0,100,"5","conditions worsenswith level of damage",90,5,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"160","Anthropogenic damage","Peter Lo",14,20,80,"5","conditions worsenswith level of damage",90,5,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"161","Anthropogenic damage","Vanessa B",14,0,100,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"162","Anthropogenic damage","Vanessa B",14,20,30,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"163","Anthropogenic damage","Vanessa B",14,40,20,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"164","Anthropogenic damage","Vanessa B",14,50,0,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"165","Anthropogenic damage","Vanessa B",14,60,0,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"166","Anthropogenic damage","Vanessa B",14,80,0,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"167","Anthropogenic damage","Vanessa B",14,100,0,"3",NA,50,2,"Anthropogenic damage","Anthropogenic damage","Percentage of woodland with signs of damage"
"168","Extent/ area of woodland","Jim Sm-Wr",8,1,5.26315789473684,"3","Any woodland adds value to most landscapes, but below c. 1ha, the whole woodland is subject to edge effects. Above this the increase is fairly steep, up to c. 8ha(?), where diminishing returns set in, but larger woodlands will still continue to add value, e.g. offering numerous habitat types, able to support 'proper' coppice cycles, able to offer internal edge features without excessively fragmenting the woodland, etc, so the scale peaks at 50ha (or perhaps higher?).",78.9473684210526,3,"Woodland extent","Woodland extent","Woodland area (ha)"
"169","Extent/ area of woodland","Jim Sm-Wr",8,20,84.2105263157895,"3","Any woodland adds value to most landscapes, but below c. 1ha, the whole woodland is subject to edge effects. Above this the increase is fairly steep, up to c. 8ha(?), where diminishing returns set in, but larger woodlands will still continue to add value, e.g. offering numerous habitat types, able to support 'proper' coppice cycles, able to offer internal edge features without excessively fragmenting the woodland, etc, so the scale peaks at 50ha (or perhaps higher?).",78.9473684210526,3,"Woodland extent","Woodland extent","Woodland area (ha)"
